namespace,pod,container,timestamp,cpu_usage,mem_usage
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731618900000,0.165563521039435,0.2687587738037109
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731618960000,0.4523627184149583,0.2742424011230469
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619020000,0.3237566726613847,0.2665920257568359
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619080000,0.3490335682327287,0.268350601196289
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619140000,0.4367787963536803,0.2715473175048828
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619200000,0.1929204467783662,0.2692527770996094
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619260000,0.397516947041607,0.2684803009033203
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619320000,0.4256983780991866,0.2680740356445312
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619380000,0.4133211014855468,0.2703079223632812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619440000,0.2942298450792119,0.267486572265625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619500000,0.241563569011687,0.2692108154296875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619560000,0.2223589560582766,0.269500732421875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619620000,0.1765466811560484,0.2699635823567708
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619680000,0.3473083219081304,0.2708969116210937
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619740000,0.3456615594362774,0.2682628631591797
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619800000,0.4371266618011392,0.2694511413574219
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619860000,0.5526262568700441,0.2689933776855469
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619920000,0.1590513351444118,0.2675514221191406
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731619980000,0.317655397901437,0.2674198150634765
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620040000,0.264456317705203,0.2751293182373047
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620100000,0.2869887399242853,0.26719970703125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620160000,0.3523982486166798,0.2690887451171875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620220000,0.4168926498933056,0.270700454711914
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620280000,0.3097003832214797,0.2681884765625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620340000,0.2612545313110202,0.2670379638671875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620400000,0.4214333612285489,0.26898193359375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620460000,0.2785896441980908,0.27276611328125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620520000,0.3751304318557327,0.2688552856445312
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620580000,0.2758718151688654,0.2692432403564453
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620640000,0.3570754398992734,0.2711467742919922
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620700000,0.2314964354453869,0.2687854766845703
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620760000,0.3177386828501468,0.2723903656005859
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620820000,0.3014087467894817,0.2694129943847656
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620880000,0.4904844546643846,0.2734584808349609
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731620940000,0.4686671868441799,0.2679468790690104
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621000000,0.3441075236755401,0.2660202026367187
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621060000,0.4250536419025812,0.2646980285644531
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621120000,0.3113916128616455,0.2691516876220703
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621180000,0.3554708939060562,0.264617919921875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621240000,0.3545132212662326,0.2700080871582031
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621300000,0.3046892910366389,0.2698726654052734
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621360000,0.1721794511363359,0.2687492370605469
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621420000,0.3538410164455519,0.2708740234375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621480000,0.1643204535566624,0.2723439534505208
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621540000,0.1764978643711397,0.2704296112060547
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621600000,0.4626456928358665,0.2683315277099609
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621660000,0.3316200971643233,0.2681407928466797
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621720000,0.4732261613154244,0.2720699310302734
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621780000,0.1522355590087304,0.2690486907958984
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621840000,0.2440527740589388,0.2677421569824219
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621900000,0.3356358410319904,0.2672678629557292
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731621960000,0.2797011579723372,0.2550704956054687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622020000,0.2419262755703609,0.2535343170166015
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622080000,0.2697483919799815,0.2509816487630208
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622140000,0.2487298767676366,0.2501113891601562
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622200000,0.4236515526579728,0.2508296966552734
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622260000,0.2772291269730838,0.2468452453613281
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622320000,0.2518656793922763,0.2489761352539062
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622380000,0.1912664906200862,0.2421607971191406
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622440000,0.2562019733011229,0.2389945983886718
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622500000,0.3372928273070376,0.2427501678466797
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622560000,0.3351060847755296,0.2354354858398437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622620000,0.213631927534813,0.2398700714111328
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622680000,0.3149478234107264,0.2392005920410156
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622740000,0.2970659993510769,0.2378387451171875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622800000,0.2633881315714229,0.235931396484375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622860000,0.2590455865099423,0.234018325805664
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622920000,0.3226850570086716,0.2310791015625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731622980000,0.4678340220702836,0.227273941040039
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623040000,0.3307445352969055,0.2257598876953125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623100000,0.2428910220467248,0.227569580078125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623160000,0.3491376986388572,0.2248058319091797
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623220000,0.1209458073401083,0.2243766784667968
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623280000,0.3677715893948081,0.2286510467529297
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623340000,0.307444349969017,0.2228965759277343
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623400000,0.2518851677098577,0.2257022857666015
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623460000,0.2822150297179293,0.2224712371826172
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623520000,0.3036655984202289,0.2243976593017578
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623580000,0.2219312833985953,0.2237052917480468
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623640000,0.2183216934945606,0.2276535034179687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623700000,0.3157650395687831,0.2264984130859375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623760000,0.1674857666759736,0.2295684814453125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623820000,0.3412266728058811,0.2240493774414062
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623880000,0.20994877458262,0.2185465494791666
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731623940000,0.2316913801725609,0.2239284515380859
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624000000,0.3040220062552736,0.2232227325439453
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624060000,0.4345847023048038,0.2184047698974609
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624120000,0.244362343179357,0.2144985198974609
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624180000,0.2529364664284602,0.2182292938232422
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624240000,0.1872791483919027,0.2135060628255208
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624300000,0.3478683402361038,0.2179832458496093
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624360000,0.2587061964257396,0.217864990234375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624420000,0.380837436600018,0.215277099609375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624480000,0.2590859709964556,0.2199757893880208
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624540000,0.3524366901814615,0.2185001373291015
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624600000,0.4871904974071201,0.2176589965820312
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624660000,0.1660641799197664,0.2158012390136718
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624720000,0.1957275626240955,0.2168624877929687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624780000,0.2626700948999769,0.2188618977864583
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624840000,0.312974551721366,0.2163528442382812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624900000,0.192322653146473,0.2141326904296875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731624960000,0.3376986348846614,0.2128734588623047
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625020000,0.2786167999999931,0.2081629435221354
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625080000,0.4034844706884208,0.2122097015380859
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625140000,0.1648064075327753,0.2103385925292968
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625200000,0.3698855244068776,0.2109146118164062
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625260000,0.1678426363087169,0.210031509399414
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625320000,0.2382630871377213,0.209747314453125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625380000,0.3143579540700376,0.2087764739990234
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625440000,0.1922205220718754,0.207834243774414
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625500000,0.3010759444732343,0.2184982299804687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625560000,0.1936597951394998,0.2117061614990234
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625620000,0.1853687633516214,0.2071189880371093
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625680000,0.199079872628165,0.2080718994140625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625740000,0.1636778153839136,0.207489013671875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625800000,0.2384211132617583,0.2109394073486328
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625860000,0.160753222001171,0.2159805297851562
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625920000,0.0941653352463742,0.2073936462402343
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731625980000,0.1515788643581473,0.2068252563476562
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626040000,0.260801161445086,0.209573745727539
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626100000,0.434104938189522,0.2101287841796875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626160000,0.3381969007414427,0.209115982055664
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626220000,0.4641194935366132,0.2089042663574218
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626280000,0.1262675533841761,0.2061977386474609
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626340000,0.3059742469958554,0.2122936248779297
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626400000,0.2657271906256109,0.2048721313476562
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626460000,0.1978038661483997,0.2039820353190104
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626520000,0.2637491220142181,0.2110195159912109
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626580000,0.2024603075208894,0.2081470489501953
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626640000,0.223774314386715,0.2083797454833984
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626700000,0.2621961423290609,0.2078857421875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626760000,0.142895239206536,0.1970577239990234
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626820000,0.2543624330048016,0.1966094970703125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626880000,0.1500746242513613,0.1917762756347656
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731626940000,0.1253730149314395,0.1981455485026041
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627000000,0.3372782370201244,0.1932907104492187
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627060000,0.2991626789613532,0.1947135925292968
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627120000,0.2466553202373323,0.1918525695800781
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627180000,0.2682246383718256,0.1961578369140625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627240000,0.0894105512000351,0.1939926147460937
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627300000,0.2545904341109229,0.192352294921875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627360000,0.3143042093699252,0.1977310180664062
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627420000,0.3037366822588183,0.1923198699951172
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627480000,0.3085799144205171,0.1962490081787109
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627540000,0.3067258570149841,0.1921901702880859
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627600000,0.2676789727540633,0.1973228454589843
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627660000,0.2145082194071247,0.1931953430175781
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627720000,0.2734901569203485,0.2059682210286458
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627780000,0.3017353920934957,0.1916065216064453
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627840000,0.4096040736092098,0.1915181477864583
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627900000,0.3387545889650583,0.193731689453125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731627960000,0.2552819495466732,0.1943868001302083
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628020000,0.3833897387224763,0.1915766398111979
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628080000,0.2001053636808318,0.1962890625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628140000,0.1901789113265859,0.1913337707519531
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628200000,0.2496262623974132,0.1966266632080078
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628260000,0.2812785961124356,0.1904335021972656
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628320000,0.204982064518662,0.1964015960693359
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628380000,0.4431958767478323,0.1978352864583333
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628440000,0.3085298478833038,0.1926021575927734
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628500000,0.2812397490207449,0.1753173828125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628560000,0.3751695479893328,0.1823476155598958
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628620000,0.2878250871469645,0.173138427734375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628680000,0.3097328340501176,0.1712169647216797
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628740000,0.2989971203000848,0.1768760681152343
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628800000,0.2524412532928898,0.1782913208007812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628860000,0.2229770282774364,0.1735210418701172
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628920000,0.2057733188324131,0.1779022216796875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731628980000,0.4965253336051953,0.175394058227539
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629040000,0.2359031957678667,0.1769510904947916
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629100000,0.2722246687343619,0.1754474639892578
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629160000,0.1981819119497199,0.1748886108398437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629220000,0.3128304473566107,0.1782875061035156
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629280000,0.3738971499102801,0.1876296997070312
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629340000,0.3961174373613734,0.1765422821044922
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629400000,0.2952832609556486,0.178955078125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629460000,0.2152033529030363,0.1776046752929687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629520000,0.324942073388079,0.1765613555908203
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629580000,0.2322110054963103,0.1763331095377604
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629640000,0.3005074074492606,0.1733531951904297
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629700000,0.2787741943780188,0.1754951477050781
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629760000,0.2784962542479123,0.1737060546875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629820000,0.1893764228588688,0.1771723429361979
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629880000,0.2676693293430159,0.1721210479736328
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731629940000,0.0928036080532621,0.1746470133463541
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630000000,0.3609720654130878,0.17303466796875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630060000,0.3645316548820574,0.1727116902669271
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630120000,0.3210897253689381,0.1762313842773437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630180000,0.3610808172887843,0.1724128723144531
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630240000,0.2897856104579033,0.1736087799072265
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630300000,0.155752679146632,0.1740741729736328
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630360000,0.2656155667433564,0.182657241821289
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630420000,0.335883002348423,0.1743728637695312
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630480000,0.295075133863393,0.1747951507568359
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630540000,0.1785899365253581,0.1724878946940104
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630600000,0.3313957548272019,0.1753711700439453
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630660000,0.367032297313911,0.1747398376464843
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630720000,0.234131320944593,0.176706314086914
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630780000,0.4204648054348404,0.1763286590576172
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630840000,0.2411285077630165,0.1755485534667968
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630900000,0.4552006497512516,0.1743755340576172
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731630960000,0.2668308198124661,0.1771621704101562
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631020000,0.1983211704902531,0.1735483805338541
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631080000,0.2226592155067064,0.1816635131835937
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631140000,0.1353705906037008,0.170999526977539
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631200000,0.3896405645087477,0.180246353149414
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631260000,0.3473179822824359,0.1711959838867187
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631320000,0.144167525064147,0.1727345784505208
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631380000,0.228159106824626,0.1786231994628906
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631440000,0.2447836183623052,0.1828536987304687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631500000,0.1278999542633363,0.17523193359375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631560000,0.2315733600972755,0.1763839721679687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631620000,0.2963848030894845,0.1735458374023437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631680000,0.3645336686003769,0.18236083984375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631740000,0.3003810746785784,0.1764049530029297
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631800000,0.2863940147880228,0.1678543090820312
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631860000,0.1179687863380929,0.163919448852539
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631920000,0.3047156438053563,0.16300048828125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731631980000,0.1732690218948229,0.1585922241210937
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632040000,0.2419350482531595,0.1666183471679687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632100000,0.2010736461204235,0.1586322784423828
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632160000,0.2703921788147287,0.1596649169921875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632220000,0.2036325865099144,0.1599769592285156
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632280000,0.2747092513750245,0.1665267944335937
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632340000,0.2128764776978058,0.1566581726074218
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632400000,0.3602000801448426,0.1604034423828125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632460000,0.4018917147992784,0.1671498616536458
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632520000,0.4151222529587928,0.3101177215576172
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632580000,0.0,0.3370208740234375
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632640000,0.0,0.3371505737304687
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632700000,0.0005922919835521,0.337533950805664
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632760000,0.0002259485917495,0.3373616536458333
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632820000,0.0004174777231018,0.3368473052978515
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632880000,0.0004033539322511,0.3364130655924479
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731632940000,0.0006916480853554,0.3362528483072917
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633000000,0.0003749515122195,0.336090087890625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633060000,0.0004686872000092,0.3361358642578125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633120000,0.0002640416453255,0.33624267578125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633180000,0.0005741389514871,0.3363698323567708
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633240000,0.0002759788188917,0.3364512125651042
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633300000,0.0004627265381755,0.3365478515625
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633360000,0.0003386786390674,0.3274765014648437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633420000,0.0003622185726418,0.2992579142252604
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633480000,0.000296610485999,0.2992630004882812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633540000,0.0005019082515062,0.2992630004882812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633600000,0.0,0.2992630004882812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633660000,0.0003430612310671,0.2992630004882812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633720000,0.0,0.2992630004882812
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633780000,0.0,0.2991561889648437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633840000,0.0,0.2991561889648437
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633900000,0.7770707752336269,0.4683074951171875
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731633960000,0.8672215525663685,0.6117706298828125
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634020000,0.9979867400802682,0.4011611938476562
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634080000,1.0002539449900023,0.6589450836181641
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634140000,0.8263065878251344,0.5782909393310547
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634200000,0.9989429251886276,0.5779304504394531
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634260000,0.9976471783023696,0.9465618133544922
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634320000,1.0003704791846797,0.9257068634033204
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634380000,1.0001377037109669,0.4997227986653645
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634440000,0.998651717721672,0.3172798156738281
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634500000,0.8634341675135099,0.2561550140380859
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634560000,0.9996958972546984,0.313150405883789
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634620000,0.8423020444459818,0.2984886169433594
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634680000,0.9976457216494948,0.2644462585449219
free5gc,free5gc-amf-7cbccff989-bbx5m,amf,1731634740000,0.9972767684956184,0.2699871063232422
