namespace,pod,container,timestamp,cpu-average
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004460000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004520000,0.00043137158712010725
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004580000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004640000,0.0002547682361713041
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004700000,7.69452016606764e-06
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004760000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004820000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004880000,7.609222045157712e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004940000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005000000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005060000,0.00037008629588298445
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005120000,7.643573216064442e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005180000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005240000,8.674552359415478e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005300000,0.0004692231931404155
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005360000,0.00014412346966654154
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005420000,0.000554147850676404
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005480000,0.00014952862728949005
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005540000,0
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005600000,7.566681324224903e-05
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005660000,0.00039558343027561453
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005720000,0.000229515128205585
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005780000,0.0006651324883722345
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005840000,0.00013648762027455486
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005900000,0.000694645728491127
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005960000,0.00018700968204401659
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006020000,0.0004807842113808486
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006080000,0.00014789373846627556
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006140000,0.0006080949264931424
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006200000,0.00015775990218476862
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006260000,0.0008627880071482271
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006320000,0.00014268515628110883
