namespace,pod,container,timestamp,mem-average
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998460000,0.058395833333333334
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998520000,0.0584375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998580000,0.0584375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998640000,0.0584375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998700000,0.0584375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998760000,0.0584375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998820000,0.0584375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998880000,0.05846875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731998940000,0.0584765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999000000,0.058484375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999060000,0.058484375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999120000,0.05850520833333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999180000,0.05852734375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999240000,0.0585625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999300000,0.0586875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999360000,0.0586875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999420000,0.05828125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999480000,0.05828125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999540000,0.05828125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999600000,0.05795833333333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999660000,0.057390625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999720000,0.05713671875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999780000,0.057078125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999840000,0.057078125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999900000,0.057078125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1731999960000,0.057078125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000020000,0.05691796875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000080000,0.05686979166666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000140000,0.056859375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000200000,0.056859375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000260000,0.056859375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000320000,0.056859375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000380000,0.056859375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000440000,0.05686979166666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000500000,0.056890625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000560000,0.056890625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000620000,0.056895833333333326
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000680000,0.056916666666666664
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000740000,0.05691145833333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000800000,0.05690625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000860000,0.05690625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000920000,0.05690625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732000980000,0.05690625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001040000,0.056921875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001100000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001160000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001220000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001280000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001340000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001400000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001460000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001520000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001580000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001640000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001700000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001760000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001820000,0.056953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001880000,0.05696875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732001940000,0.056984375
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002000000,0.057015625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002060000,0.05703125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002120000,0.05715625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002180000,0.05716666666666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002240000,0.057171875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002300000,0.057171875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002360000,0.0571953125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002420000,0.057203125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002480000,0.057015625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002540000,0.05681640625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002600000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002660000,0.05655729166666667
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002720000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002780000,0.057171875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002840000,0.057171875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002900000,0.057171875
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732002960000,0.05675520833333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003020000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003080000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003140000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003200000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003260000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003320000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003380000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003440000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003500000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003560000,0.056765625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003620000,0.056776041666666666
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003680000,0.056668750000000004
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003740000,0.056640625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003800000,0.056640625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003860000,0.05664583333333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003920000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732003980000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004040000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004100000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004160000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004220000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004280000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004340000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004400000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004460000,0.05665625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004520000,0.05723958333333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004580000,0.05728125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004640000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004700000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004760000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004820000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004880000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732004940000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005000000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005060000,0.057265625
