namespace,pod,container,timestamp,cpu_usage
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524820000,0.0001487877484656
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524880000,0.0004542595211865
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731524940000,0.0002275135389697
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525000000,0.0005355821691964
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525060000,8.151480006936817e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525120000,0.0004128155086028
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525180000,0.0001659610602235
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525240000,0.0006599940479542
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525300000,0.0001319053075884
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525360000,0.000523951630594
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525420000,0.0001565103434468
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525480000,0.0004808659954726
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525540000,7.172592151116212e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525600000,0.0006101186398472
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525660000,0.0001030593463137
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525720000,0.0005621993037193
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525780000,0.0001001683826512
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525840000,0.0005128542094455
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525900000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731525960000,0.0004339251327619
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526020000,0.0001000443575319
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526080000,0.0004593376924899
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526140000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526200000,0.0003628567214858
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526260000,0.0001471350290926
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526320000,0.0005251009438574
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526380000,0.000139985741468
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526440000,0.0004566603651783
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526500000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526560000,0.0004160745138359
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526620000,0.00011410857601
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526680000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526740000,0.0001466218998956
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526800000,0.0004806290694563
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526860000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526920000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731526980000,0.0001318690835491
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527040000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527100000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527160000,0.0003729010124196
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527220000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527280000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527340000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527400000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527460000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527520000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527580000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527640000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527700000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527760000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527820000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527880000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731527940000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528000000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528060000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528120000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528180000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528240000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528300000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528360000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528420000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528480000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528540000,6.490287241145013e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528600000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528660000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528720000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528780000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528840000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528900000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731528960000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529020000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529080000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529140000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529200000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529260000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529320000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529380000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529440000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529500000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529560000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529620000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529680000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529740000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529800000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529860000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529920000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731529980000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530040000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530100000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530160000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530220000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530280000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530340000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530400000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530460000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530520000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530580000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530640000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530700000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530760000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530820000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530880000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731530940000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531000000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531060000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531120000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531180000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531240000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531300000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531360000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531420000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531480000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531540000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531600000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531660000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531720000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531780000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531840000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531900000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731531960000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532020000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532080000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532140000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532200000,0.0001448144675668
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532260000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532320000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532380000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532440000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532500000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532560000,0.0001008203651334
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532620000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532680000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532740000,0.0001116576548732
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532800000,0.0001340204252346
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532860000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532920000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731532980000,0.0004450153116877
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533040000,0.0001452206974123
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533100000,0.0004130706501523
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533160000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533220000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533280000,8.161874645351333e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533340000,0.0003732573500741
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533400000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533460000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533520000,7.890236770150614e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533580000,0.0001051012816707
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533640000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533700000,0.0004838391221085
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533760000,0.0001631641958931
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533820000,0.0005775700942534
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533880000,0.0001355541345473
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731533940000,0.0004089788442487
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534000000,0.0001310762283486
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534060000,0.0001598591588244
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534120000,0.0001304470820926
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534180000,0.0004066854526604
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534240000,0.0001404966907743
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534300000,0.0003729973359259
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534360000,0.0001864962641514
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534420000,0.0003411564721433
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534480000,0.0002680124507819
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534540000,0.0004641445686004
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534600000,0.0001167339426573
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534660000,0.001045534259577
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534720000,0.0002214228235017
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534780000,0.0003064113040235
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534840000,0.0001685233706392
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534900000,0.0005532796656656
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731534960000,0.0002876141699839
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535020000,0.0010775993997217
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535080000,0.0004676540003277
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535140000,0.0009720489348693
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535200000,0.0001253155930326
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535260000,0.0008725326259977
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535320000,0.0001709391873471
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535380000,0.0003770247929861
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535440000,7.433673289706433e-05
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535500000,0.0020757895146272
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535560000,0.0002588492889092
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535620000,0.0011343039614878
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535680000,0.0002992638386027
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535740000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535800000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535860000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535920000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731535980000,0.0001455792184972
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536040000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536100000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536160000,0.0006370308110857
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536220000,0.0005168782943848
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536280000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536340000,0.0002223823064774
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536400000,0.0
free5gc,free5gc-amf-85ccf47dc8-bpzm2,amf,1731536460000,0.0
